SEGMENTID,STREET,DIRECTION,FROM_STREET,TO_STREET,LENGTH, STREET_HEADING, COMMENTS,START_LONGITUDE, START_LATITUDE,END_LONGITUDE, END_LATITUDE, CURRENT_SPEED, LAST_UPDATED,,Start,End
1308,Harrison,EB,Canal,State,0.6,W,,-87.639487,41.874238,-87.627611,41.874452,29,10/15/16 11:50 PM,,"-87.639487, 41.874238","41.874238, -87.627611"
1303,Balbo,WB,LakeShore Dr,Michigan,0.52,E,,-87.617312,41.873356,-87.627565,41.873192,-1,10/15/16 11:50 PM,,"-87.617312, 41.873356","41.873356, -87.627565"
1172,Harlem,SB,Gunnison,Forest Preserve Ave,1.002843932,N,Outside City Limits,-87.80738239,41.96834367,-87.80754975,41.95381382,-1,10/15/16 11:50 PM,,"-87.8073823878, 41.9683436725","41.9683436725, -87.8075497455"
1188,Clark,NB,Ashland,Ridge,0.155005646,N,,-87.66952653,41.98675189,-87.66979977,41.98969736,-1,10/15/16 11:50 PM,,"-87.6695265292, 41.9867518859","41.9867518859, -87.6697997674"
1265,Halsted,SB,Belmont,Diversey,0.5,N,,-87.649457,41.939979,-87.6492,41.932719,12,10/15/16 11:50 PM,,"-87.649457, 41.939979","41.939979, -87.6492"
1153,Harlem,NB,Forest Preserve Ave,Gunnison,1.002843932,N,Outside City Limits,-87.80714975,41.95381382,-87.80698239,41.96834367,-1,10/15/16 11:50 PM,,"-87.8071497455, 41.9538138239","41.9538138239, -87.8069823878"
1212,Halsted,NB,47th,43rd,0.5,S,,-87.645349,41.808864,-87.645535,41.816184,25,10/15/16 11:50 PM,,"-87.645349, 41.808864","41.808864, -87.645535"
1173,Indiana,NB,130th,127th,0.297679101,S,Outside City Limits,-87.61827045,41.65910629,-87.61748652,41.66337931,-1,10/15/16 11:50 PM,,"-87.618270448, 41.6591062937","41.6591062937, -87.6174865167"
1268,Indiana,SB,127th,130th,0.297679101,S,Outside City Limits,-87.617866,41.66330931,-87.618769,41.65900629,-1,10/15/16 11:50 PM,,"-87.617866, 41.66330931","41.66330931, -87.618769"
1262,Halsted,SB,Armitage,North Ave,0.5,N,,-87.648698,41.91818,-87.648463,41.91092,-1,10/15/16 11:50 PM,,"-87.648698, 41.91818","41.91818, -87.648463"
1219,Halsted,NB,16th,Roosevelt,0.5,S,,-87.646517,41.859912,-87.646729,41.867152,22,10/15/16 11:50 PM,,"-87.646517, 41.859912","41.859912, -87.646729"
1266,Halsted,SB,Addison,Belmont,0.5,N,,-87.649676,41.947316,-87.649457,41.939979,10,10/15/16 11:50 PM,,"-87.649676, 41.947316","41.947316, -87.649457"
1170,Harlem,SB,Chicago,Madison,1.005900311,N,Outside City Limits,-87.80550079,41.8942683,-87.80494881,41.87969928,-1,10/15/16 11:50 PM,,"-87.8055007941, 41.8942683013","41.8942683013, -87.8049488066"
1215,Halsted,NB,35th,31st,0.5,S,,-87.645915,41.83075,-87.646086,41.838046,-1,10/15/16 11:50 PM,,"-87.645915, 41.83075","41.83075, -87.646086"
1300,Jackson,EB,Halsted,Wacker,0.54,W,Oneway EB,-87.647241,41.877947,-87.636914,41.878077,-1,10/15/16 11:50 PM,,"-87.647241, 41.877947","41.877947, -87.636914"
1298,LaSalle,NB,Jackson,Wacker,0.6,N,,-87.632157,41.878134,-87.632384,41.886928,-1,10/15/16 11:50 PM,,"-87.632157, 41.878134","41.878134, -87.632384"
1214,Halsted,NB,Pershing,35th,0.5,S,,-87.645736,41.823458,-87.645915,41.83075,-1,10/15/16 11:50 PM,,"-87.645736, 41.823458","41.823458, -87.645915"
1151,Harlem,NB,Madison,Chicago,1.005900311,S,Outside City Limits,-87.80454881,41.87969928,-87.80510079,41.8942683,-1,10/15/16 11:50 PM,,"-87.8045488066, 41.8796992839","41.8796992839, -87.8051007941"
1171,Harlem,SB,North Ave,Chicago,1.007062287,N,Outside City Limits,-87.80595365,41.90885603,-87.80550079,41.8942683,-1,10/15/16 11:50 PM,,"-87.8059536529, 41.9088560337","41.9088560337, -87.8055007941"
1217,Halsted,NB,Archer,Cermak,0.4,S,,-87.646297,41.847196,-87.646305,41.852646,-1,10/15/16 11:50 PM,,"-87.646297, 41.847196","41.847196, -87.646305"
1296,State,NB,Wacker,Chicago,0.68,N,,-87.627876,41.886813,-87.628098,41.896677,16,10/15/16 11:50 PM,,"-87.627876, 41.886813","41.886813, -87.628098"
1304,Harrison,EB,Halsted,Canal,0.4,W,,-87.647125,41.874238,-87.639487,41.874238,22,10/15/16 11:50 PM,,"-87.647125, 41.874238","41.874238, -87.639487"
1132,Cicero,SB,31st,Pershing,1.008068417,S,Outside City Limits,-87.74393181,41.8367474,-87.74377227,41.82214155,-1,10/15/16 11:50 PM,,"-87.7439318058, 41.8367473974","41.8367473974, -87.7437722696"
1152,Harlem,NB,Chicago,North Ave,1.007062287,N,Outside City Limits,-87.80510079,41.8942683,-87.80555365,41.90885603,-1,10/15/16 11:50 PM,,"-87.8051007941, 41.8942683013","41.8942683013, -87.8055536529"
1237,Halsted,SB,87th,91st,0.5,S,,-87.643756,41.736073,-87.643606,41.728767,-1,10/15/16 11:50 PM,,"-87.643756, 41.736073","41.736073, -87.643606"
1115,111th,EB,Crawford,Kedzie,1.007277694,W,Outside City Limits,-87.72029916,41.69122501,-87.70082905,41.69143058,29,10/15/16 11:50 PM,,"-87.7202991601, 41.6912250073","41.6912250073, -87.7008290506"
1091,130th,WB,Torrence,I-94 Expy,1.528646714,E,Outside City Limits,-87.55928453,41.65932654,-87.58880271,41.66009323,-1,10/15/16 11:50 PM,,"-87.5592845305, 41.6593265417","41.6593265417, -87.5888027055"
1234,Halsted,SB,99th,103rd,0.5,S,,-87.643194,41.714215,-87.643023,41.706916,-1,10/15/16 11:50 PM,,"-87.643194, 41.714215","41.714215, -87.643023"
977,Pershing,WB,Dan Ryan Expy,Halsted,0.8,W,,-87.63050842,41.82391453,-87.64595204,41.82359009,-1,10/15/16 11:50 PM,,"-87.63050842, 41.82391453","41.82391453, -87.64595204"
986,Torrence,SB,103rd,107th,0.5,S,,-87.55984874,41.70816921,-87.5597578,41.7009777,-1,10/15/16 11:50 PM,,"-87.5598487355, 41.7081692089","41.7081692089, -87.5597578004"
1058,Randolph,WB,Wacker,Halsted,0.53,W,,-87.63706854,41.8845987,-87.64743137,41.88443047,-1,10/15/16 11:50 PM,,"-87.637068542, 41.8845986991","41.8845986991, -87.6474313736"
976,Pershing,WB,Halsted,Ashland,1,W,,-87.64595204,41.82359009,-87.66551,41.82327531,-1,10/15/16 11:50 PM,,"-87.64595204, 41.82359009","41.82359009, -87.66551"
1241,Halsted,SB,71st,76th,0.62,S,,-87.644601,41.765201,-87.644373,41.756089,-1,10/15/16 11:50 PM,,"-87.644601, 41.765201","41.765201, -87.644373"
1223,Halsted,NB,Grand,Chicago,0.35,N,,-87.647427,41.891185,-87.647555,41.896397,-1,10/15/16 11:50 PM,,"-87.647427, 41.891185","41.891185, -87.647555"
1062,Washington,WB,1550 West,Ashland,0.1,W,,-87.6648232,41.88318059,-87.66686997,41.88343618,-1,10/15/16 11:50 PM,,"-87.6648232007, 41.8831805916","41.8831805916, -87.6668699742"
1222,Halsted,NB,Madison,Grand,0.65,N,,-87.647171,41.881776,-87.647427,41.891185,14,10/15/16 11:50 PM,,"-87.647171, 41.881776","41.881776, -87.647427"
997,Touhy,EB,Caldwell,Lehigh,0.79,W,outside city limits,-87.7888441,42.0118013,-87.77340856,42.01172704,-1,10/15/16 11:50 PM,,"-87.788844102, 42.0118012997","42.0118012997, -87.7734085578"
1244,Halsted,SB,59th,63rd,0.5,S,,-87.64516,41.787025,-87.644977,41.779751,-1,10/15/16 11:50 PM,,"-87.64516, 41.787025","41.787025, -87.644977"
1000,Touhy,EB,Crawford,Kedzie,1,W,outside city limits,-87.72859889,42.01159851,-87.70905674,42.01171965,-1,10/15/16 11:50 PM,,"-87.7285988897, 42.0115985088","42.0115985088, -87.7090567368"
1124,Cicero,NB,95th,87th,0.987950843,S,Outside City Limits,-87.74062492,41.72014712,-87.740933,41.73446035,37,10/15/16 11:50 PM,,"-87.7406249198, 41.7201471215","41.7201471215, -87.740933"
1280,Columbus,NB,Randolph,Illinois,0.45,N,,-87.620542,41.884414,-87.620124,41.891002,24,10/15/16 11:50 PM,,"-87.620542, 41.884414","41.884414, -87.620124"
1290,Chicago,WB,Halsted,Milwaukee,0.4,W,,-87.647745,41.896497,-87.655452,41.896367,17,10/15/16 11:50 PM,,"-87.647745, 41.896497","41.896497, -87.655452"
1231,Halsted,NB,Addison,Irving Park,0.5,N,,-87.649296,41.947316,-87.649509,41.954562,12,10/15/16 11:50 PM,,"-87.649296, 41.947316","41.947316, -87.649509"
1291,Chicago,EB,Milwaukee,Halsted,0.4,W,,-87.655452,41.896167,-87.647745,41.896297,24,10/15/16 11:50 PM,,"-87.655452, 41.896167","41.896167, -87.647745"
1249,Halsted,SB,Pershing,43rd,0.5,S,,-87.646116,41.823458,-87.645915,41.816184,-1,10/15/16 11:50 PM,,"-87.646116, 41.823458","41.823458, -87.645915"
985,Torrence,SB,107th,112th,0.62,S,,-87.5597578,41.7009777,-87.55964533,41.69194211,-1,10/15/16 11:50 PM,,"-87.5597578004, 41.700977697","41.700977697, -87.559645328"
1253,Halsted,SB,Cermak,Archer,0.4,S,,-87.646685,41.852646,-87.646677,41.847196,15,10/15/16 11:50 PM,,"-87.646685, 41.852646","41.852646, -87.646677"
1236,Halsted,SB,91st,95th,0.5,S,,-87.643606,41.728767,-87.643402,41.721458,-1,10/15/16 11:50 PM,,"-87.643606, 41.728767","41.728767, -87.643402"
978,Pershing,WB,State,Dan Ryan Expy,0.38,W,,-87.62644842,41.82401853,-87.63050842,41.82391453,-1,10/15/16 11:50 PM,,"-87.62644842, 41.82401853","41.82401853, -87.63050842"
1101,Cermak,EB,Cicero,City Boundary,0.246436742,W,Outside City Limits,-87.74426891,41.85120592,-87.73949333,41.85124171,30,10/15/16 11:50 PM,,"-87.7442689094, 41.8512059248","41.8512059248, -87.7394933319"
1287,Chicago,EB,LaSalle,Michigan,0.43,W,,-87.632709,41.896514,-87.624241,41.896635,12,10/15/16 11:50 PM,,"-87.632709, 41.896514","41.896514, -87.624241"
1252,Halsted,SB,Archer,31st,0.63,S,,-87.646677,41.847196,-87.646466,41.838046,-1,10/15/16 11:50 PM,,"-87.646677, 41.847196","41.847196, -87.646466"
1227,Halsted,NB,Armitage,Fullerton,0.5,N,,-87.648318,41.91818,-87.64857,41.925454,23,10/15/16 11:50 PM,,"-87.648318, 41.91818","41.91818, -87.64857"
1228,Halsted,NB,Fullerton,Diversey,0.5,N,,-87.64857,41.925454,-87.64882,41.932719,23,10/15/16 11:50 PM,,"-87.64857, 41.925454","41.925454, -87.64882"
1116,111th,EB,Kedzie,Western,1.017751514,W,Outside City Limits,-87.70082905,41.69143058,-87.68115654,41.69164195,-1,10/15/16 11:50 PM,,"-87.7008290506, 41.6914305788","41.6914305788, -87.6811565356"
1225,Halsted,NB,Division,North Ave,0.5,N,,-87.647904,41.903636,-87.648083,41.91092,23,10/15/16 11:50 PM,,"-87.647904, 41.903636","41.903636, -87.648083"
1239,Halsted,SB,79th,83rd,0.5,S,,-87.644233,41.750643,-87.644021,41.743359,-1,10/15/16 11:50 PM,,"-87.644233, 41.750643","41.750643, -87.644021"
1245,Halsted,SB,55th,59th,0.5,S,,-87.64535,41.794301,-87.64516,41.787025,-1,10/15/16 11:50 PM,,"-87.64535, 41.794301","41.794301, -87.64516"
1257,Halsted,SB,Madison,Harrison,0.52,N,,-87.647551,41.881776,-87.647315,41.874338,-1,10/15/16 11:50 PM,,"-87.647551, 41.881776","41.881776, -87.647315"
1098,Cermak,EB,Harlem,Ridgeland,1.039419494,W,Outside City Limits,-87.80361332,41.85023809,-87.78348069,41.850728,22,10/15/16 11:50 PM,,"-87.8036133151, 41.8502380854","41.8502380854, -87.7834806928"
1090,130th,WB,I-94 Expy,Indiana,1.535623684,E,Outside City Limits,-87.58880271,41.66009323,-87.61845189,41.65924464,37,10/15/16 11:50 PM,,"-87.5888027055, 41.6600932265","41.6600932265, -87.6184518931"
1233,Halsted,SB,103rd,107th,0.5,S,,-87.643023,41.706916,-87.642797,41.69964,-1,10/15/16 11:50 PM,,"-87.643023, 41.706916","41.706916, -87.642797"
1118,111th,WB,Western,Kedzie,1.017751514,W,Outside City Limits,-87.68115376,41.69191637,-87.70082636,41.691705,-1,10/15/16 11:50 PM,,"-87.6811537636, 41.6919163675","41.6919163675, -87.7008263623"
496,Archer,EB,Laramie,Cicero,0.51,S,,-87.75265737,41.79708861,-87.74290345,41.79850045,29,10/15/16 11:50 PM,,"-87.7526573727, 41.7970886104","41.7970886104, -87.7429034455"
1100,Cermak,EB,Central,Cicero,1,W,Outside City Limits,-87.76348069,41.850728,-87.74426891,41.85120592,-1,10/15/16 11:50 PM,,"-87.7634806928, 41.8507279962","41.8507279962, -87.7442689094"
1240,Halsted,SB,76th,79th,0.38,S,,-87.644373,41.756089,-87.644233,41.750643,-1,10/15/16 11:50 PM,,"-87.644373, 41.756089","41.756089, -87.644233"
1083,130th,EB,I-94 Expy,Torrence,1.528646714,E,Outside City Limits,-87.58880587,41.65981881,-87.55928782,41.65905213,-1,10/15/16 11:50 PM,,"-87.5888058664, 41.6598188126","41.6598188126, -87.5592878166"
1251,Halsted,SB,31st,35th,0.5,S,,-87.646466,41.838046,-87.646295,41.83075,-1,10/15/16 11:50 PM,,"-87.646466, 41.838046","41.838046, -87.646295"
1302,Balbo,EB,Michigan,Lake Shore Dr,0.52,E,,-87.627565,41.872992,-87.617312,41.873156,17,10/15/16 11:50 PM,,"-87.627565, 41.872992","41.872992, -87.617312"
1117,111th,WB,Kedzie,Crawford,1.007277694,W,Outside City Limits,-87.70082636,41.691705,-87.72029655,41.69149943,-1,10/15/16 11:50 PM,,"-87.7008263623, 41.6917049977","41.6917049977, -87.7202965545"
1255,Halsted,SB,Roosevelt,16th,0.5,S,,-87.647109,41.867152,-87.646897,41.859912,15,10/15/16 11:50 PM,,"-87.647109, 41.867152","41.867152, -87.646897"
1301,Jackson,EB,Wacker,Michigain,0.63,W,Oneway EB,-87.636914,41.878077,-87.624306,41.87828,22,10/15/16 11:50 PM,,"-87.636914, 41.878077","41.878077, -87.624306"
1063,Washington,WB,Ashland,Damen,0.5,W,,-87.66686997,41.88343618,-87.67668895,41.88328412,-1,10/15/16 11:50 PM,,"-87.6668699742, 41.8834361798","41.8834361798, -87.6766889546"
980,Pershing,WB,Cottage Grove,Dr Martin L King Jr,0.52,E,,-87.60689442,41.82407853,-87.61699842,41.82407853,-1,10/15/16 11:50 PM,,"-87.60689442, 41.82407853","41.82407853, -87.61699842"
1286,Chicago,WB,Michigan,LaSalle,0.43,W,,-87.624241,41.896835,-87.632709,41.896714,-1,10/15/16 11:50 PM,,"-87.624241, 41.896835","41.896835, -87.632709"
494,Archer,EB,Austin,Central,0.51,S,,-87.77208272,41.79406784,-87.76240302,41.79557417,26,10/15/16 11:50 PM,,"-87.772082715, 41.7940678353","41.7940678353, -87.7624030192"
1103,Cermak,WB,Central,Ridgeland,1,W,Outside City Limits,-87.763913,41.851385,-87.78347834,41.85100241,26,10/15/16 11:50 PM,,"-87.763913, 41.851385","41.851385, -87.7834783427"
1250,Halsted,SB,35th,Pershing,0.5,S,,-87.646295,41.83075,-87.646116,41.823458,-1,10/15/16 11:50 PM,,"-87.646295, 41.83075","41.83075, -87.646116"
1247,Halsted,SB,47th,51st,0.5,S,,-87.645729,41.808864,-87.645536,41.801585,-1,10/15/16 11:50 PM,,"-87.645729, 41.808864","41.808864, -87.645536"
1285,Chicago,EB,Michigan,Lake Shore Dr,0.37,E,,-87.624241,41.896635,-87.617048,41.896736,22,10/15/16 11:50 PM,,"-87.624241, 41.896635","41.896635, -87.617048"
1243,Halsted,SB,63rd,67th,0.5,S,,-87.644977,41.779751,-87.644787,41.772472,-1,10/15/16 11:50 PM,,"-87.644977, 41.779751","41.779751, -87.644787"
1254,Halsted,SB,16th,Cermak,0.5,S,,-87.646897,41.859912,-87.646685,41.852646,18,10/15/16 11:50 PM,,"-87.646897, 41.859912","41.859912, -87.646685"
1001,Touhy,EB,Kedzie,California,0.47,W,,-87.70905674,42.01171965,-87.69974663,42.01197638,-1,10/15/16 11:50 PM,,"-87.7090567368, 42.0117196518","42.0117196518, -87.6997466265"
1230,Halsted,NB,Belmont,Addison,0.5,N,,-87.649077,41.939979,-87.649296,41.947316,14,10/15/16 11:50 PM,,"-87.649077, 41.939979","41.939979, -87.649296"
1061,Washington,WB,Randolph,1550 West,0.1,W,,-87.66333196,41.88426411,-87.6648232,41.88318059,-1,10/15/16 11:50 PM,,"-87.6633319571, 41.8842641098","41.8842641098, -87.6648232007"
1082,130th,EB,Indiana,I-94 Expy,1.535623684,E,Outside City Limits,-87.61845493,41.65897022,-87.58880587,41.65981881,-1,10/15/16 11:50 PM,,"-87.618454928, 41.6589702239","41.6589702239, -87.5888058664"
979,Pershing,WB,Dr Martin L King Jr,State,0.54,E,,-87.61699842,41.82407853,-87.62644842,41.82401853,-1,10/15/16 11:50 PM,,"-87.61699842, 41.82407853","41.82407853, -87.62644842"
1238,Halsted,SB,83rd,87th,0.5,S,,-87.644021,41.743359,-87.643756,41.736073,-1,10/15/16 11:50 PM,,"-87.644021, 41.743359","41.743359, -87.643756"
987,Torrence,SB,99th,103rd,0.5,S,,-87.5599585,41.7154067,-87.55984874,41.70816921,-1,10/15/16 11:50 PM,,"-87.5599585029, 41.7154067044","41.7154067044, -87.5598487355"
1081,127th,EB,Halsted,Indiana,1.226810174,W,Outside City Limits,-87.64136835,41.6631935,-87.61766327,41.66328161,-1,10/15/16 11:50 PM,,"-87.6413683477, 41.6631935046","41.6631935046, -87.6176632662"
1232,Halsted,SB,107th,111th,0.5,S,,-87.642797,41.69964,-87.642567,41.692355,-1,10/15/16 11:50 PM,,"-87.642797, 41.69964","41.69964, -87.642567"
1289,Chicago,EB,Halsted,LaSalle,0.77,W,,-87.647745,41.896297,-87.632709,41.896514,22,10/15/16 11:50 PM,,"-87.647745, 41.896297","41.896297, -87.632709"
1105,Cermak,WB,City Boundary,Cicero,0.246436742,W,Outside City Limits,-87.73949079,41.85151612,-87.74426639,41.85148034,-1,10/15/16 11:50 PM,,"-87.7394907937, 41.8515161194","41.8515161194, -87.7442663916"
1099,Cermak,EB,Ridgeland,Central,1,W,Outside City Limits,-87.78348069,41.850728,-87.76348069,41.850728,-1,10/15/16 11:50 PM,,"-87.7834806928, 41.8507279962","41.8507279962, -87.7634806928"
994,Touhy,EB,Oriole,Harlem,0.5,W,,-87.81632773,42.01132191,-87.80657824,42.01157945,-1,10/15/16 11:50 PM,,"-87.8163277341, 42.0113219108","42.0113219108, -87.8065782442"
1102,Cermak,WB,Ridgeland,Harlem,1.039419494,W,Outside City Limits,-87.78347834,41.85100241,-87.80361105,41.8505125,23,10/15/16 11:50 PM,,"-87.7834783427, 41.8510024115","41.8510024115, -87.803611051"
1224,Halsted,NB,Chicago,Division,0.5,N,,-87.647555,41.896397,-87.647904,41.903636,-1,10/15/16 11:50 PM,,"-87.647555, 41.896397","41.896397, -87.647904"
1003,Touhy,EB,Western,Ridge,0.36,W,,-87.69024229,42.01216289,-87.68306729,42.01210537,-1,10/15/16 11:50 PM,,"-87.6902422854, 42.0121628852","42.0121628852, -87.6830672906"
1256,Halsted,SB,Harrison,Roosevelt,0.5,S,,-87.647315,41.874338,-87.647109,41.867152,16,10/15/16 11:50 PM,,"-87.647315, 41.874338","41.874338, -87.647109"
1104,Cermak,WB,Cicero,Central,1,W,Outside City Limits,-87.74426639,41.85148034,-87.763913,41.851385,24,10/15/16 11:50 PM,,"-87.7442663916, 41.8514803382","41.8514803382, -87.763913"
1235,Halsted,SB,95th,99th,0.5,S,,-87.643402,41.721458,-87.643194,41.714215,-1,10/15/16 11:50 PM,,"-87.643402, 41.721458","41.721458, -87.643194"
1246,Halsted,SB,51st,55th,0.5,S,,-87.645536,41.801585,-87.64535,41.794301,-1,10/15/16 11:50 PM,,"-87.645536, 41.801585","41.801585, -87.64535"
493,Archer,EB,Narragansett,Austin,0.51,S,,-87.78178957,41.79222779,-87.77208272,41.79406784,-1,10/15/16 11:50 PM,,"-87.7817895727, 41.7922277907","41.7922277907, -87.772082715"
1089,127th,WB,Indiana,Halsted,1.226810174,E,Outside City Limits,-87.61766023,41.66355603,-87.64136541,41.66346792,-1,10/15/16 11:50 PM,,"-87.6176602275, 41.6635560289","41.6635560289, -87.6413654096"
495,Archer,EB,Central,Laramie,0.51,S,,-87.76240302,41.79557417,-87.75265737,41.79708861,25,10/15/16 11:50 PM,,"-87.7624030192, 41.7955741737","41.7955741737, -87.7526573727"
1242,Halsted,SB,67th,71st,0.5,S,,-87.644787,41.772472,-87.644601,41.765201,-1,10/15/16 11:50 PM,,"-87.644787, 41.772472","41.772472, -87.644601"
1226,Halsted,NB,North Ave,Armitage,0.5,N,,-87.648083,41.91092,-87.648318,41.91818,23,10/15/16 11:50 PM,,"-87.648083, 41.91092","41.91092, -87.648318"
1060,Randolph,WB,Racine,Ogden,0.34,W,,-87.65671899,41.88426755,-87.66333196,41.88426411,-1,10/15/16 11:50 PM,,"-87.6567189866, 41.8842675466","41.8842675466, -87.6633319571"
1288,Chicago,WB,LaSalle,Halsted,0.77,W,,-87.632709,41.896714,-87.647745,41.896497,21,10/15/16 11:50 PM,,"-87.632709, 41.896714","41.896714, -87.647745"
1248,Halsted,SB,43rd,47th,0.5,S,,-87.645915,41.816184,-87.645729,41.808864,-1,10/15/16 11:50 PM,,"-87.645915, 41.816184","41.816184, -87.645729"
1221,Halsted,NB,Harrison,Madison,0.52,S,,-87.646935,41.874338,-87.647171,41.881776,17,10/15/16 11:50 PM,,"-87.646935, 41.874338","41.874338, -87.647171"
1229,Halsted,NB,Diversey,Belmont,0.5,N,,-87.64882,41.932719,-87.649077,41.939979,-1,10/15/16 11:50 PM,,"-87.64882, 41.932719","41.932719, -87.649077"
1059,Randolph,WB,Halsted,Racine,0.47,W,,-87.64743137,41.88443047,-87.65671899,41.88426755,-1,10/15/16 11:50 PM,,"-87.6474313736, 41.8844304739","41.8844304739, -87.6567189866"
827,Milwaukee,NW,Bryn Mawr,Peterson,0.61,N,,-87.77417925,41.98291503,-87.78085064,41.99019463,-1,10/15/16 11:50 PM,,"-87.774179251, 41.9829150282","41.9829150282, -87.7808506377"
823,Torrence,NB,103rd,99th,0.5,S,,-87.55948256,41.70816674,-87.55959226,41.71540424,-1,10/15/16 11:50 PM,,"-87.5594825555, 41.7081667435","41.7081667435, -87.5595922635"
949,Washington,WB,Western,California,0.5,W,,-87.68648318,41.88313341,-87.69633369,41.88303493,-1,10/15/16 11:50 PM,,"-87.686483181, 41.8831334079","41.8831334079, -87.696333691"
966,Pershing,EB,Western,Damen,0.5,W,,-87.6849,41.82297531,-87.67507424,41.82304972,-1,10/15/16 11:50 PM,,"-87.6849, 41.82297531","41.82297531, -87.67507424"
946,Milwaukee,SE,Peterson,Bryn Mawr,0.61,N,,-87.78121846,41.9901964,-87.77454705,41.98291682,-1,10/15/16 11:50 PM,,"-87.7812184608, 41.9901963992","41.9901963992, -87.7745470464"
969,Pershing,EB,Halsted,Dan Ryan Expy,0.8,W,,-87.64595204,41.82339009,-87.63050842,41.82371453,-1,10/15/16 11:50 PM,,"-87.64595204, 41.82339009","41.82339009, -87.63050842"
864,Illinois,EB,Columbus,Lake Shore Dr,0.3,E,Oneway,-87.62022542,41.89100359,-87.61422909,41.89110492,-1,10/15/16 11:50 PM,,"-87.6202254172, 41.8910035937","41.8910035937, -87.6142290945"
932,Milwaukee,NW,Devon,Touhy,1.2,N,,-87.78770639,41.9973513,-87.80093906,42.01196857,-1,10/15/16 11:50 PM,,"-87.7877063878, 41.9973513029","41.9973513029, -87.8009390602"
851,Higgins,SE,Oak Park,Nagle,0.47,W,,-87.79646006,41.97873141,-87.78785901,41.97612103,-1,10/15/16 11:50 PM,,"-87.7964600566, 41.9787314076","41.9787314076, -87.787859013"
831,Harlem,NB,Devon,Pratt,0.46,N,,-87.80661307,41.99777443,-87.80652045,42.00446473,-1,10/15/16 11:50 PM,,"-87.8066130746, 41.9977744341","41.9977744341, -87.8065204549"
829,Harlem,NB,Bryn Mawr,Peterson,0.5,N,,-87.80675542,41.98277677,-87.80669607,41.98997826,-1,10/15/16 11:50 PM,,"-87.8067554164, 41.9827767713","41.9827767713, -87.8066960672"
850,Higgins,SE,Harlem,Oak Park,0.56,W,,-87.80695765,41.98099675,-87.79646006,41.97873141,-1,10/15/16 11:50 PM,,"-87.8069576478, 41.9809967484","41.9809967484, -87.7964600566"
832,Harlem,NB,Pratt,Touhy,0.5,N,,-87.80652045,42.00446473,-87.80644192,42.01171358,-1,10/15/16 11:50 PM,,"-87.8065204549, 42.0044647335","42.0044647335, -87.8064419209"
937,Milwaukee,SE,Fullerton,Armitage,0.79,N,,-87.70059031,41.92479169,-87.68873201,41.91757058,-1,10/15/16 11:50 PM,,"-87.700590308, 41.9247916859","41.9247916859, -87.6887320123"
817,Stony Island,SB,57th,59th,0.25,S,,-87.58690096,41.79157095,-87.58684211,41.78788199,30,10/15/16 11:50 PM,,"-87.5869009635, 41.7915709546","41.7915709546, -87.5868421143"
971,Pershing,EB,State,Dr Martin L King Jr,0.54,E,,-87.62644842,41.82381853,-87.61699842,41.82387853,-1,10/15/16 11:50 PM,,"-87.62644842, 41.82381853","41.82381853, -87.61699842"
942,Milwaukee,SE,Montrose,Irving Park,0.62,N,,-87.75467303,41.9606343,-87.74747112,41.95341961,-1,10/15/16 11:50 PM,,"-87.7546730264, 41.960634303","41.960634303, -87.7474711222"
944,Milwaukee,SE,Foster,Lawrence,0.65,N,,-87.7679224,41.97565606,-87.76095888,41.96784533,30,10/15/16 11:50 PM,,"-87.7679223953, 41.9756560558","41.9756560558, -87.7609588782"
825,Milwaukee,NW,Lawrence,Foster,0.65,N,,-87.76059119,41.9678435,-87.76755465,41.97565424,29,10/15/16 11:50 PM,,"-87.7605911887, 41.9678434988","41.9678434988, -87.7675546457"
1057,Randolph,WB,Michigan,Wacker,0.65,E,,-87.62445019,41.88460865,-87.63706854,41.8845987,-1,10/15/16 11:50 PM,,"-87.6244501884, 41.8846086464","41.8846086464, -87.637068542"
815,Stony Island,SB,63rd,67th,0.5,S,,-87.58662112,41.78065479,-87.58640104,41.77335223,18,10/15/16 11:50 PM,,"-87.5866211188, 41.7806547878","41.7806547878, -87.5864010353"
862,Illinois,EB,State,Michigan,0.2,E,Oneway,-87.62803798,41.89086595,-87.62412896,41.89093361,25,10/15/16 11:50 PM,,"-87.6280379804, 41.8908659481","41.8908659481, -87.6241289611"
874,LaSalle,NB,Division,North Ave,0.5,N,,-87.63273234,41.9038818,-87.63296051,41.91115879,-1,10/15/16 11:50 PM,,"-87.6327323363, 41.9038817979","41.9038817979, -87.632960514"
